DISTRICTNAME,Latitude,Longitude
Shivamogga,14.194598,74.947715
Shivamogga,14.158121,75.072349
Shivamogga,14.076809,75.091874
Shivamogga,14.182349,74.963909
Shivamogga,14.106251,75.077189
Shivamogga,14.134048,75.114866
Shivamogga,14.260759,75.018439
Shivamogga,14.205065,74.93228
Shivamogga,14.10225212,75.07510397
Shivamogga,14.21722469,74.90411014
Shivamogga,14.20494267,74.93235148
Shivamogga,14.09422646,75.18475367
Shivamogga,14.0809767,75.26013912
Shivamogga,14.1390834,75.10842162
Shivamogga,14.14708858,75.04747868
Shivamogga,14.09457113,75.1843146
Shivamogga,14.066265,75.031129
Shivamogga,14.205002,74.932049
Shivamogga,14.198292,74.94368
Shivamogga,14.285223,75.005937
Shivamogga,14.182484,75.039754
Shivamogga,14.024605,74.974575
Shivamogga,14.215278,74.91303
Shivamogga,14.018366,74.861853
Shivamogga,14.169283,74.981729
Shivamogga,14.090106,75.00982
Shivamogga,14.291585,74.923237
Shivamogga,14.168326,74.989364
Shivamogga,14.082559,74.990015
Shivamogga,14.214719,74.918981
Shivamogga,14.167299,75.073837
Shivamogga,14.170105,75.019738
Shivamogga,14.186457,75.029493
Shivamogga,14.13703,75.243335
Shivamogga,14.162301,75.031522
Shivamogga,14.171273,75.015726
Shivamogga,14.165301,75.021726
Shivamogga,14.163003,75.032751
Shivamogga,14.167241,75.036402
Shivamogga,14.165358,75.029952
Shivamogga,14.166313,75.04459
Shivamogga,14.185736,75.029482
Shivamogga,14.155138,75.042055
Shivamogga,14.156176,75.032596
Shivamogga,14.164547,75.051369
Shivamogga,14.161959,75.03844
Shivamogga,14.181517,75.047241
Shivamogga,14.152276,75.042406
Shivamogga,14.16718,75.041271
Shivamogga,14.159381,75.028453
Shivamogga,14.165794,75.036771
Shivamogga,14.176213,75.026514
Shivamogga,14.171549,75.017356
Shivamogga,14.180146,75.044209
Shivamogga,14.162118,75.030321
Shivamogga,14.173978,75.036317
Shivamogga,14.178107,75.039149
Shivamogga,14.164665,75.035639
Shivamogga,14.162748,75.027097
Shivamogga,14.177478,75.02975
Shivamogga,14.162879,75.032729
Shivamogga,14.152064,75.028595
Shivamogga,14.167312,75.03927
Shivamogga,14.171015,75.011612
Shivamogga,14.15205,75.043885
Shivamogga,14.170794,75.018546
Shivamogga,14.16683,75.041352
Shivamogga,14.167094,75.041048
Shivamogga,14.18423,75.039934
Shivamogga,14.162974,75.059348
Shivamogga,14.169395,75.019779
Shivamogga,14.160991,75.038956
Shivamogga,14.162357,75.038439
Shivamogga,14.167661,75.036776
Shivamogga,14.16106,75.033485
Shivamogga,14.162288,75.031381
Shivamogga,14.162541,75.031921
Shivamogga,14.173,75.031865
Shivamogga,14.16528,75.021233
Shivamogga,14.1706,75.01848
Shivamogga,14.16579,75.045551
Shivamogga,14.165822,75.045294
Shivamogga,14.166382,75.024682
Shivamogga,14.164489,75.051421
Shivamogga,14.163151,75.025853
Shivamogga,14.157559,75.034591
Shivamogga,14.164647,75.029825
Shivamogga,14.164558,75.021883
Shivamogga,14.166999,75.02394
Shivamogga,14.16664,75.043051
Shivamogga,14.162239,75.030008
Shivamogga,14.16306,75.024035
Shivamogga,14.163297,75.034631
Shivamogga,14.167258,75.036875
Shivamogga,14.16459,75.047459
Shivamogga,14.16519,75.047163
Shivamogga,14.16697389,75.03598809
Shivamogga,14.16708312,75.04184604
Shivamogga,14.1626556,75.0277796
Shivamogga,14.16296888,75.03217936
Shivamogga,14.1628325,75.0276539
Shivamogga,14.16762925,75.0306344
Shivamogga,14.16772808,75.03808022
Shivamogga,14.17562344,75.03531218
Shivamogga,14.169806,75.019295
Shivamogga,14.161659,75.029334
Shivamogga,14.1523102,75.0211374
Shivamogga,14.18411663,75.03209352
Shivamogga,14.17383946,75.03172874
Shivamogga,14.16754603,75.03928185
Shivamogga,14.1698376,75.0466948
Shivamogga,14.1634406,75.0543523
Shivamogga,14.152362,75.022794
Shivamogga,14.176297,75.037431
Shivamogga,14.164145,75.024119
Shivamogga,14.17904,75.02792
Shivamogga,14.167421,75.038284
Shivamogga,14.166869,75.035848
Shivamogga,14.162111,75.038665
Shivamogga,14.169609,75.019591
Shivamogga,14.17608,75.04088
Shivamogga,14.14816,75.02893
Shivamogga,14.17146,75.01544
Shivamogga,14.154531,75.301264
Shivamogga,14.162408,75.033143
Shivamogga,14.170803,75.009631
Shivamogga,14.162636,75.03231
Shivamogga,14.16777,75.03303
Shivamogga,14.16758,75.03901
Shivamogga,14.166781,75.022431
Shivamogga,14.161853,75.06039
Shivamogga,14.166838,75.03587
Shivamogga,14.159097,75.432588
Shivamogga,14.192068,75.419213
Shivamogga,14.192013,75.419524
Shivamogga,14.191683,75.418958
Shivamogga,14.201719,75.320967
Shivamogga,14.247618,75.509625
Shivamogga,14.233263,75.382977
Shivamogga,14.243649,75.51438
Shivamogga,14.175193,75.348198
Shivamogga,14.305354,75.280702
Shivamogga,14.284998,75.299111
Shivamogga,14.303112,75.387469
Shivamogga,14.243434,75.310775
Shivamogga,14.181524,75.421506
Shivamogga,14.260338,75.423776
Shivamogga,14.173806,75.424006
Shivamogga,14.212677,75.354218
Shivamogga,14.260575,75.428508
Shivamogga,14.161442,75.432388
Shivamogga,14.284859,75.318942
Shivamogga,14.212753,75.400039
Shivamogga,14.261822,75.418517
Shivamogga,14.300144,75.286803
Shivamogga,14.284986,75.305568
Shivamogga,14.199087,75.358232
Shivamogga,14.217501,75.304753
Shivamogga,14.256461,75.404217
Shivamogga,14.219774,75.394723
Shivamogga,14.297396,75.288207
Shivamogga,14.179772,75.333971
Shivamogga,14.235099,75.381505
Shivamogga,14.297895,75.383413
Shivamogga,14.219338,75.394593
Shivamogga,14.192209,75.419049
Shivamogga,14.313478,75.401626
Shivamogga,14.284217,75.311859
Shivamogga,14.201404,75.32096
Shivamogga,14.218976,75.395313
Shivamogga,14.264344,75.409224
Shivamogga,14.251255,75.327773
Shivamogga,14.242716,75.288719
Shivamogga,14.156565,75.433077
Shivamogga,14.242637,75.318447
Shivamogga,14.315019,75.437426
Shivamogga,14.275731,75.297113
Shivamogga,14.254524,75.336133
Shivamogga,14.286934,75.322687
Shivamogga,14.224014,75.307766
Shivamogga,14.285844,75.273147
Shivamogga,14.25844,75.444315
Shivamogga,14.298064,75.383853
Shivamogga,14.191783,75.419046
Shivamogga,14.188799,75.356823
Shivamogga,14.323916,75.341053
Shivamogga,14.253961,75.335812
Shivamogga,14.175496,75.422032
Shivamogga,14.304427,75.386737
Shivamogga,14.311996,75.274022
Shivamogga,14.139511,75.3462
Shivamogga,14.192089,75.419098
Shivamogga,14.266775,75.385621
Shivamogga,14.322407,75.396488
Shivamogga,14.137269,75.347486
Shivamogga,14.336091,75.367978
Shivamogga,14.320718,75.372675
Shivamogga,14.297964,75.383313
Shivamogga,14.316044,75.458649
Shivamogga,14.230525,75.385668
Shivamogga,14.134342,75.335813
Shivamogga,14.161088,75.350925
Shivamogga,14.287638,75.294358
Shivamogga,14.307974,75.278234
Shivamogga,14.293867,75.330122
Shivamogga,14.264078,75.395964
Shivamogga,14.301358,75.330468
Shivamogga,14.251425,75.327602
Shivamogga,14.211446,75.349968
Shivamogga,14.217149,75.257271
Shivamogga,14.162323,75.4047
Shivamogga,14.283578,75.318901
Shivamogga,14.292419,75.423441
Shivamogga,14.221001,75.340854
Shivamogga,14.286653,75.294172
Shivamogga,14.295482,75.288571
Shivamogga,14.296278,75.288371
Shivamogga,14.307301,75.271985
Shivamogga,14.254052,75.335628
Shivamogga,14.189969,75.32442
Shivamogga,14.167724,75.430453
Shivamogga,14.270634,75.281596
Shivamogga,14.266417,75.384986
Shivamogga,14.172342,75.427389
Shivamogga,14.254059,75.336164
Shivamogga,14.17144,75.348488
Shivamogga,14.300471,75.385976
Shivamogga,14.262779,75.414711
Shivamogga,14.254339,75.336402
Shivamogga,14.208418,75.355186
Shivamogga,14.26644,75.38564
Shivamogga,14.142788,75.345088
Shivamogga,14.266598,75.385517
Shivamogga,14.26978,75.390114
Shivamogga,14.232525,75.337981
Shivamogga,14.251013,75.336434
Shivamogga,14.16369,75.43185
Shivamogga,14.16145,75.433202
Shivamogga,14.236327,75.338852
Shivamogga,14.156789,75.35516
Shivamogga,14.167876,75.430867
Shivamogga,14.202317,75.40585
Shivamogga,14.298954,75.287097
Shivamogga,14.248385,75.326128
Shivamogga,14.280823,75.327574
Shivamogga,14.223598,75.391096
Shivamogga,14.213742,75.398849
Shivamogga,14.260714,75.423497
Shivamogga,14.235325,75.381227
Shivamogga,14.234831,75.297706
Shivamogga,14.181984,75.421721
Shivamogga,14.255135,75.33863
Shivamogga,14.302539,75.284239
Shivamogga,14.262812,75.414387
Shivamogga,14.237322,75.271447
Shivamogga,14.210233,75.341103
Shivamogga,14.302621,75.284331
Shivamogga,14.220006,75.394126
Shivamogga,14.285264,75.36695
Shivamogga,14.24397,75.513565
Shivamogga,14.274968,75.294381
Shivamogga,14.209809,75.304253
Shivamogga,14.241028,75.415224
Shivamogga,14.303973,75.332683
Shivamogga,14.215878,75.3969
Shivamogga,14.155871,75.433119
Shivamogga,14.176341,75.421675
Shivamogga,14.337791,75.358529
Shivamogga,14.233354,75.38287
Shivamogga,14.235882,75.380909
Shivamogga,14.277744,75.333015
Shivamogga,14.25647,75.363484
Shivamogga,14.256936,75.36305
Shivamogga,14.275804,75.343926
Shivamogga,14.264561,75.350801
Shivamogga,14.266365,75.372891
Shivamogga,14.247488,75.370994
Shivamogga,14.26583,75.371024
Shivamogga,14.262875,75.358089
Shivamogga,14.262128,75.358622
Shivamogga,14.262562,75.347087
Shivamogga,14.274321,75.348248
Shivamogga,14.264341,75.360819
Shivamogga,14.265144,75.352941
Shivamogga,14.257237,75.369758
Shivamogga,14.273232,75.356336
Shivamogga,14.276009,75.342728
Shivamogga,14.27526,75.345778
Shivamogga,14.267704,75.354246
Shivamogga,14.268882,75.352618
Shivamogga,14.259713,75.360457
Shivamogga,14.260136,75.360692
Shivamogga,14.266839,75.374627
Shivamogga,14.267529,75.354074
Shivamogga,14.268716,75.352822
Shivamogga,14.277076,75.337353
Shivamogga,14.260292,75.359903
Shivamogga,14.265178,75.353679
Shivamogga,14.274949,75.345894
Shivamogga,14.268786,75.353281
Shivamogga,14.271834,75.350625
Shivamogga,14.264954,75.353667
Shivamogga,14.275055,75.346527
Shivamogga,14.262871,75.358037
Shivamogga,14.26726,75.354229
Shivamogga,14.264106,75.357811
Shivamogga,14.269282,75.352625
Shivamogga,14.280837,75.343743
Shivamogga,14.266072,75.371986
Shivamogga,14.277141,75.335779
Shivamogga,14.260131,75.360377
Shivamogga,14.262291,75.34676
Shivamogga,14.243513,75.374283
Shivamogga,14.266694,75.354607
Shivamogga,14.274358,75.348227
Shivamogga,14.265134,75.356073
Shivamogga,14.270956,75.351481
Shivamogga,14.267367,75.354269
Shivamogga,14.266009,75.370857
Shivamogga,14.268314,75.353485
Shivamogga,14.249957,75.368981
Shivamogga,14.264484,75.362187
Shivamogga,14.276374,75.33971
Shivamogga,14.26768,75.355586
Shivamogga,14.255181,75.364498
Shivamogga,14.266783,75.354562
Shivamogga,14.263904,75.356948
Shivamogga,14.276311,75.341773
Shivamogga,14.256474,75.36343
Shivamogga,14.244467,75.373455
Shivamogga,14.269362,75.352494
Shivamogga,14.26144,75.345744
Shivamogga,14.277291,75.336623
Shivamogga,14.25269893,75.36657479
Shivamogga,14.264781,75.351044
Shivamogga,14.26239513,75.35836757
Shivamogga,14.250835,75.368221
Shivamogga,14.24416316,75.37286818
Shivamogga,14.27630414,75.33803165
Shivamogga,14.27393778,75.34896452
Shivamogga,14.262072,75.346458
Shivamogga,14.26504897,75.35491205
Shivamogga,14.26238,75.358533
Shivamogga,14.26178,75.358923
Shivamogga,14.266447,75.35508
Shivamogga,14.260345,75.360191
Shivamogga,14.259699,75.360739
Shivamogga,14.276432,75.339678
Shivamogga,14.262343,75.358466
Shivamogga,14.256552,75.363451
Shivamogga,14.275917,75.343388
Shivamogga,14.244654,75.373365
Shivamogga,14.266189,75.357105
Shivamogga,14.27422,75.348583
Shivamogga,14.275183,75.352932
Shivamogga,14.268054,75.354976
Shivamogga,14.261688,75.359037
Shivamogga,14.267432,75.354297
Shivamogga,14.265357,75.356006
Shivamogga,14.262397,75.358413
Shivamogga,14.379854,75.237439
Shivamogga,14.267584,75.354057
Shivamogga,14.275253,75.346067
Shivamogga,14.244399,75.373496
Shivamogga,14.276187,75.342154
Shivamogga,14.249937,75.369075
Shivamogga,14.252893,75.350442
Shivamogga,14.38084,75.253691
Shivamogga,14.379996,75.280676
Shivamogga,14.371749,75.249873
Shivamogga,14.371758,75.249976
Shivamogga,14.369743,75.249809
Shivamogga,14.369463,75.249805
Shivamogga,14.433357,75.256148
Shivamogga,14.428407,75.22216
Shivamogga,14.471866,75.222233
Shivamogga,14.38248,75.243436
Shivamogga,14.463879,75.226371
Shivamogga,14.419258,75.179159
Shivamogga,14.448387,75.218248
Shivamogga,14.378408,75.27381
Shivamogga,14.383345,75.245949
Shivamogga,14.317129,75.267668
Shivamogga,14.3205,75.26274
Shivamogga,14.381158,75.251108
Shivamogga,14.374293,75.2503
Shivamogga,14.379378,75.265678
Shivamogga,14.418272,75.223977
Shivamogga,14.462119,75.208489
Shivamogga,14.388227,75.243321
Shivamogga,14.339959,75.256819
Shivamogga,14.380289,75.280326
Shivamogga,14.488354,75.250177
Shivamogga,14.369634,75.249859
Shivamogga,14.368919,75.249868
Shivamogga,14.338662,75.254265
Shivamogga,14.456941,75.208289
Shivamogga,14.389673,75.245083
Shivamogga,14.462602,75.208776
Shivamogga,14.450434,75.21008
Shivamogga,14.471599,75.209632
Shivamogga,14.321544,75.261865
Shivamogga,14.461849,75.208577
Shivamogga,14.391796,75.245236
Shivamogga,14.451996,75.209501
Shivamogga,14.369935,75.249599
Shivamogga,14.43456592,75.3287673
Shivamogga,14.3626584,75.3020444
Shivamogga,14.35047291,75.2559185
Shivamogga,14.44219217,75.21431208
Shivamogga,14.46880925,75.21024585
Shivamogga,14.3979396,75.2380575
Shivamogga,14.36991938,75.24972796
Shivamogga,14.35373663,75.24042606
Shivamogga,14,75
Shivamogga,14.381054,75.255152
Shivamogga,14.39863,75.181911
Shivamogga,14.398793,75.237439
Shivamogga,14.442108,75.322404
Shivamogga,14,75
Shivamogga,14.337136,75.257935
Shivamogga,14.450784,75.235179
Shivamogga,14.442077,75.214172
Shivamogga,14.463267,75.212514
Shivamogga,14.435546,75.199505
Shivamogga,14.379316,75.277372
Shivamogga,14.468938,75.242554
Shivamogga,14.218544,75.237439
Shivamogga,14,75
Shivamogga,14.380832,75.250252
Shivamogga,14.39479,75.243864
Shivamogga,13.969332,75.580637
Shivamogga,13.934051,75.585512
Shivamogga,13.945583,75.574332
Shivamogga,13.976201,75.581723
Shivamogga,13.929807,75.590317
Shivamogga,13.905759,75.608456
Shivamogga,13.962431,75.579657
Shivamogga,13.909408,75.593944
Shivamogga,13.932509,75.586696
Shivamogga,13.932534,75.584242
Shivamogga,13.936287,75.576174
Shivamogga,13.951228,75.600652
Shivamogga,13.929088,75.594073
Shivamogga,13.926858,75.608193
Shivamogga,13.9304,75.599335
Shivamogga,13.967913,75.580359
Shivamogga,13.918887,75.594313
Shivamogga,13.945018,75.567036
Shivamogga,13.951362,75.600878
Shivamogga,13.931454,75.580436
Shivamogga,13.90991,75.601447
Shivamogga,13.926251,75.591844
Shivamogga,13.958995,75.584262
Shivamogga,13.933156,75.574118
Shivamogga,13.936233,75.576172
Shivamogga,13.932443,75.58417
Shivamogga,13.920715,75.593707
Shivamogga,13.935963,75.57606
Shivamogga,13.93205,75.581397
Shivamogga,13.962291,75.579758
Shivamogga,13.904844,75.610161
Shivamogga,13.93467,75.585094
Shivamogga,13.927601,75.591418
Shivamogga,13.949329,75.57494
Shivamogga,13.901051,75.595497
Shivamogga,13.914488,75.595647
Shivamogga,13.945311,75.57431
Shivamogga,13.912782,75.596993
Shivamogga,13.93847,75.584291
Shivamogga,13.950931,75.599571
Shivamogga,13.971069,75.580821
Shivamogga,13.929206,75.594792
Shivamogga,13.962295,75.579755
Shivamogga,13.9458,75.576549
Shivamogga,13.899023,75.619867
Shivamogga,13.920737,75.593676
Shivamogga,13.930225,75.577138
Shivamogga,13.945331,75.573768
Shivamogga,13.910338,75.600598
Shivamogga,13.963913,75.579849
Shivamogga,13.931254,75.588279
Shivamogga,13.934953,75.584932
Shivamogga,13.913293,75.594576
Shivamogga,13.930105,75.598811
Shivamogga,13.930023,75.576679
Shivamogga,13.929452,75.590738
Shivamogga,13.948022,75.589838
Shivamogga,13.940102,75.574841
Shivamogga,13.936288,75.576206
Shivamogga,13.932338,75.582247
Shivamogga,13.932583,75.59331
Shivamogga,13.93096,75.588722
Shivamogga,13.962376,75.579785
Shivamogga,13.907193,75.605952
Shivamogga,13.936867,75.577006
Shivamogga,13.912111,75.594244
Shivamogga,13.925627,75.592071
Shivamogga,13.945682,75.574351
Shivamogga,13.933265,75.586028
Shivamogga,13.932503,75.586322
Shivamogga,13.962399,75.579772
Shivamogga,13.920639,75.593704
Shivamogga,13.935909,75.586834
Shivamogga,13.95818,75.578913
Shivamogga,13.905554,75.608901
Shivamogga,13.931813,75.602475
Shivamogga,13.89841,75.620635
Shivamogga,13.90984,75.601585
Shivamogga,13.903657,75.612183
Shivamogga,13.948271,75.590377
Shivamogga,13.932463,75.576693
Shivamogga,13.913702,75.596104
Shivamogga,13.940636,75.574667
Shivamogga,13.936464,75.576172
Shivamogga,13.947032,75.588155
Shivamogga,13.936306,75.576261
Shivamogga,13.918104,75.59457
Shivamogga,13.932688,75.577363
Shivamogga,13.965294,75.579993
Shivamogga,13.91706,75.594865
Shivamogga,13.933651,75.609836
Shivamogga,13.946562,75.573903
Shivamogga,13.95935,75.57907
Shivamogga,13.931138,75.579914
Shivamogga,13.958242,75.578803
Shivamogga,13.899752,75.618456
Shivamogga,13.9308,75.57909
Shivamogga,13.909094,75.602726
Shivamogga,13.946274,75.574424
Shivamogga,13.901059,75.595487
Shivamogga,13.923871,75.584063
Shivamogga,13.938906,75.584018
Shivamogga,13.929812,75.590318
Shivamogga,13.934899,75.574092
Shivamogga,13.908444,75.603928
Shivamogga,13.949205,75.574925
Shivamogga,13.899022,75.619864
Shivamogga,13.932417,75.583352
Shivamogga,13.954677,75.575585
Shivamogga,13.929829,75.590346
Shivamogga,13.952362,75.575544
Shivamogga,13.932902,75.610845
Shivamogga,13.930598,75.57819
Shivamogga,13.917317,75.59477
Shivamogga,13.920848,75.593632
Shivamogga,13.921761,75.593353
Shivamogga,13.927509,75.591449
Shivamogga,13.948657,75.592217
Shivamogga,13.902949,75.613376
Shivamogga,13.939019,75.571571
Shivamogga,13.929943,75.597388
Shivamogga,13.901646,75.615452
Shivamogga,13.929715,75.575076
Shivamogga,13.963215,75.579874
Shivamogga,13.911858,75.598576
Shivamogga,13.90984,75.601582
Shivamogga,13.931514,75.588197
Shivamogga,13.900616,75.61709
Shivamogga,13.938295,75.578885
Shivamogga,13.932505,75.574337
Shivamogga,13.931523,75.588202
Shivamogga,13.92962514,75.5752308
Shivamogga,13.92763459,75.59180772
Shivamogga,13.93083322,75.57910719
Shivamogga,13.91477539,75.59556365
Shivamogga,13.90791138,75.60466104
Shivamogga,13.92419435,75.59257196
Shivamogga,13.92836124,75.59109986
Shivamogga,13.95098293,75.597625
Shivamogga,13.93236216,75.58276779
Shivamogga,13.93248544,75.58574902
Shivamogga,13.97616067,75.58180381
Shivamogga,13.90553203,75.60888149
Shivamogga,13.90997451,75.60113683
Shivamogga,13.91452662,75.59562007
Shivamogga,13.95047027,75.59640734
Shivamogga,13.91450622,75.59565546
Shivamogga,13.91330673,75.59626343
Shivamogga,13.90672584,75.59427107
Shivamogga,13.93406323,75.57699058
Shivamogga,13.93187779,75.60397132
Shivamogga,13.93957566,75.58054626
Shivamogga,13.92423049,75.59251647
Shivamogga,13.92755348,75.59136037
Shivamogga,13.94103812,75.58245653
Shivamogga,13.93475473,75.57420317
Shivamogga,13.89960682,75.61878713
Shivamogga,13.94472735,75.57002981
Shivamogga,13.93104049,75.58881485
Shivamogga,13.93241,75.583074
Shivamogga,13.954892,75.605166
Shivamogga,13.926433,75.591747
Shivamogga,13.931006,75.583419
Shivamogga,13.939583,75.57262
Shivamogga,13.902919,75.613583
Shivamogga,13.951736,75.60082
Shivamogga,13.942739,75.586056
Shivamogga,13.899377,75.618393
Shivamogga,13.932385,75.586895
Shivamogga,13.945248,75.57428
Shivamogga,13.930575,75.589548
Shivamogga,13.962716,75.589311
Shivamogga,13.944742,75.568453
Shivamogga,13.952738,75.59721
Shivamogga,13.931669,75.579612
Shivamogga,13.902044,75.596139
Shivamogga,13.930269,75.599201
Shivamogga,13.933109,75.613344
Shivamogga,13.931377,75.588434
Shivamogga,13.92994,75.56809
Shivamogga,13.898027,75.62251
Shivamogga,13.930385,75.590831
Shivamogga,13.948108,75.577056
Shivamogga,13.929954,75.590476
Shivamogga,13.937139,75.585314
Shivamogga,13.94473,75.57148
Shivamogga,13.931731,75.582431
Shivamogga,13.931812,75.575397
Shivamogga,13.898089,75.621194
Shivamogga,13.932424,75.577545
Shivamogga,13.943653,75.583123
Shivamogga,13.932447,75.582383
Shivamogga,13.931731,75.582431
Shivamogga,13.932058,75.587239
Shivamogga,13.936231,75.576181
Shivamogga,13.933,75.614
Shivamogga,13.930015,75.576444
Shivamogga,13.927977,75.600143
Shivamogga,13.929972,75.597481
Shivamogga,13.898027,75.575391
Shivamogga,13.933028,75.610686
Shivamogga,13.902639,75.613957
Shivamogga,13.8977,75.621775
Shivamogga,13.948058,75.572708
Shivamogga,13.907043,75.606394
Shivamogga,13.938831,75.584158
Shivamogga,13.931419,75.580881
Shivamogga,13.973967,75.581293
Shivamogga,13.931772,75.602306
Shivamogga,13.909725,75.601469
Shivamogga,13.942012,75.584491
Shivamogga,13.930367,75.591114
Shivamogga,13.93622,75.576217
Shivamogga,13.914476,75.595611
Shivamogga,13.933028,75.610686
Shivamogga,13.934014,75.615054
Shivamogga,13.889529,75.638875
Shivamogga,14.057883,75.548811
Shivamogga,13.936097,75.618492
Shivamogga,13.954321,75.645287
Shivamogga,13.886161,75.647447
Shivamogga,13.98553,75.58581
Shivamogga,13.891766,75.630139
Shivamogga,13.987341,75.585931
Shivamogga,13.925683,75.617546
Shivamogga,13.9386,75.62464
Shivamogga,13.986973,75.586322
Shivamogga,14.055693,75.552024
Shivamogga,13.969619,75.619377
Shivamogga,13.895698,75.62404
Shivamogga,13.992245,75.576473
Shivamogga,14.059119,75.547803
Shivamogga,14.037649,75.575122
Shivamogga,13.895363,75.624096
Shivamogga,13.884679,75.659692
Shivamogga,13.891264,75.631533
Shivamogga,13.93202,75.634036
Shivamogga,13.963661,75.61381
Shivamogga,14.02617,75.587797
Shivamogga,13.989281,75.586811
Shivamogga,13.986681,75.586159
Shivamogga,13.9599,75.610805
Shivamogga,13.944005,75.643743
Shivamogga,13.967073,75.617529
Shivamogga,14.058271,75.548655
Shivamogga,14.050133,75.55934
Shivamogga,13.891142,75.631343
Shivamogga,13.939692,75.626196
Shivamogga,13.888904,75.640072
Shivamogga,14.0844304,75.53367734
Shivamogga,14.01377107,75.66446722
Shivamogga,14.00156,75.591865
Shivamogga,13.963456,75.613443
Shivamogga,13.983654,75.632441
Chikkamagaluru,13.089181,75.548066
Shivamogga,13.98342934,75.6396062
Davanagere,14.07087864,75.68700175
Shivamogga,13.98977587,75.58694065
Shivamogga,14.00012378,75.58761656
Shivamogga,13.98072888,75.58570683
Shivamogga,13.89247099,75.62861439
Shivamogga,13.944969,75.549653
Shivamogga,13.9875,75.641607
Shivamogga,13.98394065,75.63602507
Shivamogga,13.96897974,75.61849415
Shivamogga,13.97825625,75.63740373
Shivamogga,13.9228209,75.6502791
Shivamogga,14.053983,75.554806
Shivamogga,13.881499,75.641464
Shivamogga,13.947792,75.643221
Shivamogga,13.953607,75.643733
Shivamogga,13.974483,75.591529
Shivamogga,13.978816,75.62725
Shivamogga,14.043386,75.69221
Shivamogga,13.955159,75.594864
Shivamogga,13.882939,75.651507
Shivamogga,14.066369,75.54565
Shivamogga,13.967161,75.616837
Shivamogga,13.965876,75.615674
Shivamogga,13.971766,75.620811
Shivamogga,14.007857,75.660139
Shivamogga,13.89139,75.63098
Shivamogga,13.953213,75.64302
Shivamogga,14.00932,75.66168
Shivamogga,13.895469,75.624037
Dakshina Kannada,13.007857,75.213082
Shivamogga,14.019506,75.641217
Shivamogga,13.982983,75.584572
Shivamogga,13.998574,75.652459
Shivamogga,13.891288,75.631243
Shivamogga,13.940559,75.628504
Shivamogga,14.036156,75.614023
Shivamogga,13.940922,75.630942
Shivamogga,13.769686,75.62814
Shivamogga,13.923307,75.645981
Shivamogga,13.928227,75.569148
Shivamogga,13.918329,75.563424
Shivamogga,13.939685,75.551839
Shivamogga,13.937929,75.556668
Shivamogga,13.942441,75.567868
Shivamogga,13.937426,75.556659
Shivamogga,13.936347,75.562499
Shivamogga,13.937315,75.54915
Shivamogga,13.918844,75.566055
Shivamogga,13.949392,75.549145
Shivamogga,13.929393,75.568405
Shivamogga,13.943495,75.545587
Shivamogga,13.914134,75.564528
Shivamogga,13.948656,75.551911
Shivamogga,13.932209,75.56524
Shivamogga,13.925102,75.577125
Shivamogga,13.935163,75.560666
Shivamogga,13.929169,75.568341
Shivamogga,13.965366,75.549305
Shivamogga,13.949854,75.532215
Shivamogga,13.912045,75.578187
Shivamogga,13.935299,75.555492
Shivamogga,13.952119,75.528138
Shivamogga,13.929422,75.57426
Shivamogga,13.941068,75.541734
Shivamogga,13.937117,75.566997
Shivamogga,13.916991,75.569037
Shivamogga,13.912676,75.583502
Shivamogga,13.915427,75.570381
Shivamogga,13.947572,75.535948
Shivamogga,13.947523,75.536129
Shivamogga,13.942399,75.56788
Shivamogga,13.962207,75.55262
Shivamogga,13.922236,75.570753
Shivamogga,13.914748,75.570798
Shivamogga,13.924367,75.570658
Shivamogga,13.94762,75.558257
Shivamogga,13.934411,75.569248
Shivamogga,13.919108,75.566283
Shivamogga,13.943882,75.545842
Shivamogga,13.941481,75.546127
Shivamogga,13.921378,75.568519
Shivamogga,13.919345,75.570741
Shivamogga,13.930395,75.568271
Shivamogga,13.935858,75.560176
Shivamogga,13.930365,75.567642
Shivamogga,13.925035,75.569608
Shivamogga,13.929486,75.574274
Shivamogga,13.914028,75.564476
Shivamogga,13.977524,75.575714
Shivamogga,13.936071,75.568849
Shivamogga,13.948479,75.534565
Shivamogga,13.910024,75.561927
Shivamogga,13.940017,75.546135
Shivamogga,13.920714,75.567805
Shivamogga,13.973051,75.531789
Shivamogga,13.926604,75.571252
Shivamogga,13.923202,75.577335
Shivamogga,13.921463,75.56321
Shivamogga,13.908651,75.561551
Shivamogga,13.921604,75.568619
Shivamogga,13.923482,75.55391
Shivamogga,13.946921,75.56049
Shivamogga,13.940819,75.568567
Shivamogga,13.949806,75.532247
Shivamogga,13.912118,75.579731
Shivamogga,13.957418,75.554448
Shivamogga,13.927332,75.566349
Shivamogga,13.924242,75.571825
Shivamogga,13.942946,75.54522
Shivamogga,13.94794,75.549841
Shivamogga,13.909285,75.578015
Shivamogga,13.942395,75.546059
Shivamogga,13.930516,75.567324
Shivamogga,13.936399,75.56352
Shivamogga,13.932163,75.545164
Shivamogga,13.916342,75.564951
Shivamogga,13.923268,75.561309
Shivamogga,13.929704,75.573994
Shivamogga,13.947351,75.536184
Shivamogga,13.936042,75.559539
Shivamogga,13.921831,75.568864
Shivamogga,13.919156,75.566332
Shivamogga,13.952772,75.560593
Shivamogga,13.938323,75.54604
Shivamogga,13.913352,75.588174
Shivamogga,13.927334,75.54905
Shivamogga,13.941755,75.547666
